cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types
U+8ECD	軍	991178	U+519B	军	1	991178.000	kSimplifiedVariant,kTraditionalVariant
U+767C	發	695873	U+53D1	发	1	695873.000	kSimplifiedVariant,kTraditionalVariant
U+8CE2	賢	528178	U+8D24	贤	1	528178.000	kSimplifiedVariant,kTraditionalVariant
U+89C0	觀	920609	U+89C2	观	2	460304.500	kSimplifiedVariant,kTraditionalVariant
U+9918	餘	912088	U+9980	馀	2	456044.000	kSimplifiedVariant,kTraditionalVariant
U+99AC	馬	887032	U+9A6C	马	2	443516.000	kSimplifiedVariant,kTraditionalVariant
U+8A54	詔	403345	U+8BCF	诏	1	403345.000	kSimplifiedVariant,kTraditionalVariant
U+8ECA	車	397484	U+8F66	车	1	397484.000	kSimplifiedVariant,kTraditionalVariant
U+8D99	趙	335220	U+8D75	赵	1	335220.000	kSimplifiedVariant,kTraditionalVariant
U+6A39	樹	323397	U+6811	树	1	323397.000	kSimplifiedVariant,kTraditionalVariant
U+694A	楊	306403	U+6768	杨	1	306403.000	kSimplifiedVariant,kTraditionalVariant
U+7E23	縣	1219285	U+53BF	县	4	304821.250	kSimplifiedVariant,kTraditionalVariant
U+9023	連	282459	U+8FDE	连	1	282459.000	kSimplifiedVariant,kTraditionalVariant
U+5713	圓	257468	U+5706	圆	1	257468.000	kSimplifiedVariant,kTraditionalVariant
U+9678	陸	229284	U+9646	陆	1	229284.000	kSimplifiedVariant,kTraditionalVariant
U+54E1	員	212382	U+5458	员	1	212382.000	kSimplifiedVariant,kTraditionalVariant
U+98A8	風	1219759	U+98CE	风	6	203293.167	kSimplifiedVariant,kTraditionalVariant
U+9A0E	騎	202972	U+9A91	骑	1	202972.000	kSimplifiedVariant,kTraditionalVariant
U+52D9	務	199777	U+52A1	务	1	199777.000	kSimplifiedVariant,kTraditionalVariant
U+9CF4	鳴	192803	U+9E23	鸣	1	192803.000	kSimplifiedVariant,kTraditionalVariant
U+8CC7	資	191619	U+8D44	资	1	191619.000	kSimplifiedVariant,kTraditionalVariant
U+73FE	現	381403	U+73B0	现	2	190701.500	kSimplifiedVariant,kTraditionalVariant
U+8F09	載	357438	U+8F7D	载	2	178719.000	kSimplifiedVariant,kTraditionalVariant
U+8CA2	貢	177909	U+8D21	贡	1	177909.000	kSimplifiedVariant,kTraditionalVariant
U+8868	表	352595	U+9336	錶	2	176297.500	kSimplifiedVariant,kTraditionalVariant
U+8CDE	賞	171060	U+8D4F	赏	1	171060.000	kSimplifiedVariant,kTraditionalVariant
U+52D5	動	503094	U+52A8	动	3	167698.000	kSimplifiedVariant,kTraditionalVariant
U+8F15	輕	320291	U+8F7B	轻	2	160145.500	kSimplifiedVariant,kTraditionalVariant
U+8B70	議	460467	U+8BAE	议	3	153489.000	kSimplifiedVariant,kTraditionalVariant
U+9322	錢	447460	U+94B1	钱	3	149153.333	kSimplifiedVariant,kTraditionalVariant
U+85E5	藥	285991	U+836F	药	2	142995.500	kSimplifiedVariant,kTraditionalVariant
U+640D	損	137553	U+635F	损	1	137553.000	kSimplifiedVariant,kTraditionalVariant
U+9298	銘	137227	U+94ED	铭	1	137227.000	kSimplifiedVariant,kTraditionalVariant
U+7E8C	續	136118	U+7EED	续	1	136118.000	kSimplifiedVariant,kTraditionalVariant
U+9F4A	齊	656786	U+9F50	齐	5	131357.200	kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+88DC	補	256234	U+8865	补	2	128117.000	kSimplifiedVariant,kTraditionalVariant
U+932B	錫	126749	U+9521	锡	1	126749.000	kSimplifiedVariant,kTraditionalVariant
U+8CC8	賈	125459	U+8D3E	贾	1	125459.000	kSimplifiedVariant,kTraditionalVariant
U+984D	額	123523	U+989D	额	1	123523.000	kSimplifiedVariant,kTraditionalVariant
U+66F8	書	2337514	U+4E66	书	19	123027.053	kSimplifiedVariant,kTraditionalVariant
U+8A63	詣	120881	U+8BE3	诣	1	120881.000	kSimplifiedVariant,kTraditionalVariant
U+9802	頂	120329	U+9876	顶	1	120329.000	kSimplifiedVariant,kTraditionalVariant
U+5BE9	審	119990	U+5BA1	审	1	119990.000	kSimplifiedVariant,kTraditionalVariant
U+8CC0	賀	117920	U+8D3A	贺	1	117920.000	kSimplifiedVariant,kTraditionalVariant
U+56B4	嚴	351944	U+4E25	严	3	117314.667	kSimplifiedVariant,kTraditionalVariant
U+8F3F	輿	116282	U+8206	舆	1	116282.000	kSimplifiedVariant,kTraditionalVariant
U+5C0E	導	114304	U+5BFC	导	1	114304.000	kSimplifiedVariant,kTraditionalVariant
U+9280	銀	223626	U+94F6	银	2	111813.000	kSimplifiedVariant,kTraditionalVariant
U+84EE	蓮	108643	U+83B2	莲	1	108643.000	kSimplifiedVariant,kTraditionalVariant
U+8D0A	贊	106588	U+8D5E	赞	1	106588.000	kSimplifiedVariant,kTraditionalVariant
U+8ED2	軒	106057	U+8F69	轩	1	106057.000	kSimplifiedVariant,kTraditionalVariant
U+65AC	斬	106005	U+65A9	斩	1	106005.000	kSimplifiedVariant,kTraditionalVariant
U+8C9E	貞	211590	U+8D1E	贞	2	105795.000	kSimplifiedVariant,kTraditionalVariant
U+5BB6	家	1157070	U+50A2	傢	11	105188.182	kSimplifiedVariant,kTraditionalVariant
U+98FE	飾	102558	U+9970	饰	1	102558.000	kSimplifiedVariant,kTraditionalVariant
U+9CF3	鳳	99489	U+51E4	凤	1	99489.000	kSimplifiedVariant,kTraditionalVariant
U+7562	畢	198698	U+6BD5	毕	2	99349.000	kSimplifiedVariant,kTraditionalVariant
U+885B	衛	297048	U+536B	卫	3	99016.000	kSimplifiedVariant,kTraditionalVariant
U+8077	職	292110	U+804C	职	3	97370.000	kSimplifiedVariant,kTraditionalVariant
U+93E1	鏡	97289	U+955C	镜	1	97289.000	kSimplifiedVariant,kTraditionalVariant
U+904B	運	290610	U+8FD0	运	3	96870.000	kSimplifiedVariant,kTraditionalVariant
U+50B3	傳	1147932	U+4F20	传	12	95661.000	kSimplifiedVariant,kTraditionalVariant
U+932F	錯	93880	U+9519	错	1	93880.000	kSimplifiedVariant,kTraditionalVariant
U+61B6	憶	93726	U+5FC6	忆	1	93726.000	kSimplifiedVariant,kTraditionalVariant
U+9285	銅	92774	U+94DC	铜	1	92774.000	kSimplifiedVariant,kTraditionalVariant
U+8655	處	1176071	U+5904	处	13	90467.000	kSimplifiedVariant,kTraditionalVariant
U+8B49	證	268762	U+8BC1	证	3	89587.333	kSimplifiedVariant,kTraditionalVariant
U+7F77	罷	179080	U+7F62	罢	2	89540.000	kSimplifiedVariant,kTraditionalVariant
U+8B01	謁	84871	U+8C12	谒	1	84871.000	kSimplifiedVariant,kTraditionalVariant
U+6E6F	湯	254399	U+6C64	汤	3	84799.667	kSimplifiedVariant,kTraditionalVariant
U+9055	違	167721	U+8FDD	违	2	83860.500	kSimplifiedVariant,kTraditionalVariant
U+8A2D	設	331234	U+8BBE	设	4	82808.500	kSimplifiedVariant,kTraditionalVariant
U+8FAF	辯	82405	U+8FA9	辩	1	82405.000	kSimplifiedVariant,kTraditionalVariant
U+9A45	驅	81051	U+9A71	驱	1	81051.000	kSimplifiedVariant,kTraditionalVariant
U+5834	場	78991	U+573A	场	1	78991.000	kSimplifiedVariant,kTraditionalVariant
U+7F70	罰	78966	U+7F5A	罚	1	78966.000	kSimplifiedVariant,kTraditionalVariant
U+7FD2	習	235221	U+4E60	习	3	78407.000	kSimplifiedVariant,kTraditionalVariant
U+99D0	駐	76729	U+9A7B	驻	1	76729.000	kSimplifiedVariant,kTraditionalVariant
U+982D	頭	525705	U+5934	头	7	75100.714	kSimplifiedVariant,kTraditionalVariant
U+6B78	歸	969163	U+5F52	归	13	74551.000	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8CAA	貪	142587	U+8D2A	贪	2	71293.500	kSimplifiedVariant,kTraditionalVariant
U+7DF4	練	69942	U+7EC3	练	1	69942.000	kSimplifiedVariant,kTraditionalVariant
U+8CA8	貨	69898	U+8D27	货	1	69898.000	kSimplifiedVariant,kTraditionalVariant
U+582F	堯	138934	U+5C27	尧	2	69467.000	kSimplifiedVariant,kTraditionalVariant
U+9AEE	髮	68439	U+53D1	发	1	68439.000	kSimplifiedVariant,kTraditionalVariant
U+6FDF	濟	339390	U+6D4E	济	5	67878.000	kSimplifiedVariant,kTraditionalVariant
U+8CE6	賦	400710	U+8D4B	赋	6	66785.000	kSimplifiedVariant,kTraditionalVariant
U+898B	見	2400544	U+89C1	见	36	66681.778	kSimplifiedVariant,kTraditionalVariant
U+9818	領	262214	U+9886	领	4	65553.500	kSimplifiedVariant,kTraditionalVariant
U+9951	饑	65111	U+9965	饥	1	65111.000	kSimplifiedVariant,kTraditionalVariant
U+7169	煩	193453	U+70E6	烦	3	64484.333	kSimplifiedVariant,kTraditionalVariant
U+7BE4	篤	64247	U+7B03	笃	1	64247.000	kSimplifiedVariant,kTraditionalVariant
U+7E3D	總	378012	U+603B	总	6	63002.000	kSimplifiedVariant,kTraditionalVariant
U+7E3E	績	62518	U+7EE9	绩	1	62518.000	kSimplifiedVariant,kTraditionalVariant
U+8A1F	訟	62084	U+8BBC	讼	1	62084.000	kSimplifiedVariant,kTraditionalVariant
U+528D	劍	61065	U+5251	剑	1	61065.000	kSimplifiedVariant,kTraditionalVariant
U+8CB4	貴	360821	U+8D35	贵	6	60136.833	kSimplifiedVariant,kTraditionalVariant
U+7576	當	1490623	U+5F53	当	25	59624.920	kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+7E5E	繞	58874	U+7ED5	绕	1	58874.000	kSimplifiedVariant,kTraditionalVariant
U+66E0	曠	57788	U+65F7	旷	1	57788.000	kSimplifiedVariant,kTraditionalVariant
U+984C	題	284530	U+9898	题	5	56906.000	kSimplifiedVariant,kTraditionalVariant
U+9CE5	鳥	225539	U+9E1F	鸟	4	56384.750	kSimplifiedVariant,kTraditionalVariant
U+651D	攝	220628	U+6444	摄	4	55157.000	kSimplifiedVariant,kTraditionalVariant
U+8CA1	財	164954	U+8D22	财	3	54984.667	kSimplifiedVariant,kTraditionalVariant
U+9803	頃	107385	U+9877	顷	2	53692.500	kSimplifiedVariant,kTraditionalVariant
U+8996	視	318197	U+89C6	视	6	53032.833	kSimplifiedVariant,kTraditionalVariant
U+7A4D	積	262479	U+79EF	积	5	52495.800	kSimplifiedVariant,kTraditionalVariant
U+6B77	歷	51848	U+5386	历	1	51848.000	kSimplifiedVariant,kTraditionalVariant
U+99B3	馳	102781	U+9A70	驰	2	51390.500	kSimplifiedVariant,kTraditionalVariant
U+96B4	隴	51269	U+9647	陇	1	51269.000	kSimplifiedVariant,kTraditionalVariant
U+8CAC	責	153591	U+8D23	责	3	51197.000	kSimplifiedVariant,kTraditionalVariant
U+7ABA	窺	50087	U+7AA5	窥	1	50087.000	kSimplifiedVariant,kTraditionalVariant
U+8FB2	農	149084	U+519C	农	3	49694.667	kSimplifiedVariant,kTraditionalVariant
U+7DB1	綱	98802	U+7EB2	纲	2	49401.000	kSimplifiedVariant,kTraditionalVariant
U+8C48	豈	542653	U+5C82	岂	11	49332.091	kSimplifiedVariant,kTraditionalVariant
U+7E54	織	49291	U+7EC7	织	1	49291.000	kSimplifiedVariant,kTraditionalVariant
U+8B4F	譏	49281	U+8BA5	讥	1	49281.000	kSimplifiedVariant,kTraditionalVariant
U+6A19	標	98557	U+6807	标	2	49278.500	kSimplifiedVariant,kTraditionalVariant
U+9810	預	98191	U+9884	预	2	49095.500	kSimplifiedVariant,kTraditionalVariant
U+98E2	飢	48744	U+9965	饥	1	48744.000	kSimplifiedVariant,kTraditionalVariant
U+8EFE	軾	48448	U+8F7C	轼	1	48448.000	kSimplifiedVariant,kTraditionalVariant
U+91E3	釣	48168	U+9493	钓	1	48168.000	kSimplifiedVariant,kTraditionalVariant
U+8CCA	賊	337154	U+8D3C	贼	7	48164.857	kSimplifiedVariant,kTraditionalVariant
U+8ECC	軌	48137	U+8F68	轨	1	48137.000	kSimplifiedVariant,kTraditionalVariant
U+7378	獸	94604	U+517D	兽	2	47302.000	kSimplifiedVariant,kTraditionalVariant
U+98DB	飛	377878	U+98DE	飞	8	47234.750	kSimplifiedVariant,kTraditionalVariant
U+865C	虜	45769	U+864F	虏	1	45769.000	kSimplifiedVariant,kTraditionalVariant
U+9F8D	龍	637133	U+9F99	龙	14	45509.500	kSimplifiedVariant,kTraditionalVariant
U+9032	進	814298	U+8FDB	进	18	45238.778	kSimplifiedVariant,kTraditionalVariant
U+7D93	經	1471083	U+7ECF	经	33	44578.273	kSimplifiedVariant,kTraditionalVariant
U+9F61	齡	43703	U+9F84	龄	1	43703.000	kSimplifiedVariant,kTraditionalVariant
U+9109	鄉	305902	U+4E61	乡	7	43700.286	kSimplifiedVariant,kTraditionalVariant
U+98FD	飽	43550	U+9971	饱	1	43550.000	kSimplifiedVariant,kTraditionalVariant
U+8208	興	609624	U+5174	兴	14	43544.571	kSimplifiedVariant,kTraditionalVariant
U+7DD2	緒	43041	U+7EEA	绪	1	43041.000	kSimplifiedVariant,kTraditionalVariant
U+8CA0	負	169972	U+8D1F	负	4	42493.000	kSimplifiedVariant,kTraditionalVariant
U+7D8F	綏	42410	U+7EE5	绥	1	42410.000	kSimplifiedVariant,kTraditionalVariant
U+8AA3	誣	42321	U+8BEC	诬	1	42321.000	kSimplifiedVariant,kTraditionalVariant
U+7DBA	綺	42289	U+7EEE	绮	1	42289.000	kSimplifiedVariant,kTraditionalVariant
U+860A	蘊	42107	U+8574	蕴	1	42107.000	kSimplifiedVariant,kTraditionalVariant
U+51FA	出	1870646	U+9F63	齣	45	41569.911	kSimplifiedVariant,kTraditionalVariant
U+8B39	謹	206692	U+8C28	谨	5	41338.400	kSimplifiedVariant,kTraditionalVariant
U+8AED	諭	165326	U+8C15	谕	4	41331.500	kSimplifiedVariant,kTraditionalVariant
U+8A85	誅	122765	U+8BDB	诛	3	40921.667	kSimplifiedVariant,kTraditionalVariant
U+8F14	輔	163471	U+8F85	辅	4	40867.750	kSimplifiedVariant,kTraditionalVariant
U+63DA	揚	203622	U+626C	扬	5	40724.400	kSimplifiedVariant,kTraditionalVariant
U+5B6B	孫	529133	U+5B59	孙	13	40702.538	kSimplifiedVariant,kTraditionalVariant
U+8AAA	說	1234644	U+8BF4	说	31	39827.226	kSimplifiedVariant,kTraditionalVariant
U+5BEB	寫	77905	U+5199	写	2	38952.500	kSimplifiedVariant,kTraditionalVariant
U+9812	頒	38882	U+9881	颁	1	38882.000	kSimplifiedVariant,kTraditionalVariant
U+7D61	絡	38249	U+7EDC	络	1	38249.000	kSimplifiedVariant,kTraditionalVariant
U+9808	須	420377	U+987B	须	11	38216.091	kSimplifiedVariant,kTraditionalVariant
U+5009	倉	114384	U+4ED3	仓	3	38128.000	kSimplifiedVariant,kTraditionalVariant
U+570D	圍	150007	U+56F4	围	4	37501.750	kSimplifiedVariant,kTraditionalVariant
U+85DD	藝	74610	U+827A	艺	2	37305.000	kSimplifiedVariant,kTraditionalVariant
U+8AEB	諫	111700	U+8C0F	谏	3	37233.333	kSimplifiedVariant,kTraditionalVariant
U+8ACB	請	591546	U+8BF7	请	16	36971.625	kSimplifiedVariant,kTraditionalVariant
U+8B02	謂	2079311	U+8C13	谓	57	36479.140	kSimplifiedVariant,kTraditionalVariant
U+8A17	託	71624	U+8BAC	讬	2	35812.000	kSimplifiedVariant,kTraditionalVariant
U+8A1B	訛	35775	U+8BB9	讹	1	35775.000	kSimplifiedVariant,kTraditionalVariant
U+8F12	輒	71398	U+8F84	辄	2	35699.000	kSimplifiedVariant,kTraditionalVariant
U+8CBD	貽	35681	U+8D3B	贻	1	35681.000	kSimplifiedVariant,kTraditionalVariant
U+9577	長	1333867	U+957F	长	38	35101.763	kSimplifiedVariant,kTraditionalVariant
U+71D2	燒	103353	U+70E7	烧	3	34451.000	kSimplifiedVariant,kTraditionalVariant
U+8CA7	貧	137587	U+8D2B	贫	4	34396.750	kSimplifiedVariant,kTraditionalVariant
U+9435	鐵	102001	U+94C1	铁	3	34000.333	kSimplifiedVariant,kTraditionalVariant
U+64EC	擬	101267	U+62DF	拟	3	33755.667	kSimplifiedVariant,kTraditionalVariant
U+6B72	歲	202290	U+5C81	岁	6	33715.000	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+615A	慚	33190	U+60ED	惭	1	33190.000	kSimplifiedVariant,kTraditionalVariant
U+5287	劇	32869	U+5267	剧	1	32869.000	kSimplifiedVariant,kTraditionalVariant
U+5C0B	尋	228615	U+5BFB	寻	7	32659.286	kSimplifiedVariant,kTraditionalVariant
U+6F41	潁	32592	U+988D	颍	1	32592.000	kSimplifiedVariant,kTraditionalVariant
U+920E	鈎	32372	U+94A9	钩	1	32372.000	kSimplifiedVariant,kTraditionalVariant
U+985B	顛	64229	U+98A0	颠	2	32114.500	kSimplifiedVariant,kTraditionalVariant
U+9060	遠	192201	U+8FDC	远	6	32033.500	kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+68DF	棟	31410	U+680B	栋	1	31410.000	kSimplifiedVariant,kTraditionalVariant
U+8178	腸	61848	U+80A0	肠	2	30924.000	kSimplifiedVariant,kTraditionalVariant
U+9854	顔	154189	U+989C	颜	5	30837.800	kSimplifiedVariant,kTraditionalVariant
U+8ACD	諍	30676	U+8BE4	诤	1	30676.000	kSimplifiedVariant,kTraditionalVariant
U+5340	區	91117	U+533A	区	3	30372.333	kSimplifiedVariant,kTraditionalVariant
U+81E8	臨	423855	U+4E34	临	14	30275.357	kSimplifiedVariant,kTraditionalVariant
U+5291	劑	29657	U+5242	剂	1	29657.000	kSimplifiedVariant,kTraditionalVariant
U+596A	奪	118214	U+593A	夺	4	29553.500	kSimplifiedVariant,kTraditionalVariant
U+5CF6	島	29496	U+5C9B	岛	1	29496.000	kSimplifiedVariant,kTraditionalVariant
U+8A6E	詮	29438	U+8BE0	诠	1	29438.000	kSimplifiedVariant,kTraditionalVariant
U+7D39	紹	116777	U+7ECD	绍	4	29194.250	kSimplifiedVariant,kTraditionalVariant
U+8CAB	貫	116497	U+8D2F	贯	4	29124.250	kSimplifiedVariant,kTraditionalVariant
U+8569	蕩	86680	U+8361	荡	3	28893.333	kSimplifiedVariant,kTraditionalVariant
U+9127	鄧	57739	U+9093	邓	2	28869.500	kSimplifiedVariant,kTraditionalVariant
U+61C7	懇	28868	U+6073	恳	1	28868.000	kSimplifiedVariant,kTraditionalVariant
U+66AB	暫	56351	U+6682	暂	2	28175.500	kSimplifiedVariant,kTraditionalVariant
U+6230	戰	280970	U+229D0	𢧐	10	28097.000	kSimplifiedVariant,kTraditionalVariant
U+7E93	纓	28000	U+7F28	缨	1	28000.000	kSimplifiedVariant,kTraditionalVariant
U+8F44	轄	27618	U+8F96	辖	1	27618.000	kSimplifiedVariant,kTraditionalVariant
U+985E	類	359014	U+7C7B	类	13	27616.462	kSimplifiedVariant,kTraditionalVariant
U+755D	畝	55056	U+4EA9	亩	2	27528.000	kSimplifiedVariant,kTraditionalVariant
U+8A73	詳	217616	U+8BE6	详	8	27202.000	kSimplifiedVariant,kTraditionalVariant
U+7AC4	竄	27158	U+7A9C	窜	1	27158.000	kSimplifiedVariant,kTraditionalVariant
U+9834	頴	26948	U+9895	颕	1	26948.000	kSimplifiedVariant,kTraditionalVariant
U+8A0E	討	134101	U+8BA8	讨	5	26820.200	kSimplifiedVariant,kTraditionalVariant
U+71BE	熾	26797	U+70BD	炽	1	26797.000	kSimplifiedVariant,kTraditionalVariant
U+9A62	驢	26495	U+9A74	驴	1	26495.000	kSimplifiedVariant,kTraditionalVariant
U+8EEB	軫	26282	U+8F78	轸	1	26282.000	kSimplifiedVariant,kTraditionalVariant
U+64C1	擁	52362	U+62E5	拥	2	26181.000	kSimplifiedVariant,kTraditionalVariant
U+8F45	轅	26161	U+8F95	辕	1	26161.000	kSimplifiedVariant,kTraditionalVariant
U+99AD	馭	26155	U+9A6D	驭	1	26155.000	kSimplifiedVariant,kTraditionalVariant
U+696D	業	496763	U+4E1A	业	19	26145.421	kSimplifiedVariant,kTraditionalVariant
U+8A31	許	416954	U+8BB8	许	16	26059.625	kSimplifiedVariant,kTraditionalVariant
U+786F	硯	26034	U+781A	砚	1	26034.000	kSimplifiedVariant,kTraditionalVariant
U+589C	墜	51632	U+5760	坠	2	25816.000	kSimplifiedVariant,kTraditionalVariant
U+8AC7	談	102614	U+8C08	谈	4	25653.500	kSimplifiedVariant,kTraditionalVariant
U+5100	儀	352092	U+4EEA	仪	14	25149.429	kSimplifiedVariant,kTraditionalVariant
U+61F8	懸	100012	U+60AC	悬	4	25003.000	kSimplifiedVariant,kTraditionalVariant
U+6F32	漲	24951	U+6DA8	涨	1	24951.000	kSimplifiedVariant,kTraditionalVariant
U+76E7	盧	124422	U+5362	卢	5	24884.400	kSimplifiedVariant,kTraditionalVariant
U+96AA	險	123954	U+9669	险	5	24790.800	kSimplifiedVariant,kTraditionalVariant
U+7D1B	紛	99150	U+7EB7	纷	4	24787.500	kSimplifiedVariant,kTraditionalVariant
U+9D60	鵠	24769	U+9E44	鹄	1	24769.000	kSimplifiedVariant,kTraditionalVariant
U+9214	鈔	49247	U+949E	钞	2	24623.500	kSimplifiedVariant,kTraditionalVariant
U+8A4E	詎	24527	U+8BB5	讵	1	24527.000	kSimplifiedVariant,kTraditionalVariant
U+8B5A	譚	24502	U+8C2D	谭	1	24502.000	kSimplifiedVariant,kTraditionalVariant
U+8A6D	詭	24442	U+8BE1	诡	1	24442.000	kSimplifiedVariant,kTraditionalVariant
U+904E	過	878285	U+8FC7	过	36	24396.806	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+9264	鉤	24378	U+94A9	钩	1	24378.000	kSimplifiedVariant,kTraditionalVariant
U+8B2C	謬	48538	U+8C2C	谬	2	24269.000	kSimplifiedVariant,kTraditionalVariant
U+5614	嘔	24255	U+5455	呕	1	24255.000	kSimplifiedVariant,kTraditionalVariant
U+8CBB	費	119705	U+8D39	费	5	23941.000	kSimplifiedVariant,kTraditionalVariant
U+85F4	藴	23815	U+8574	蕴	1	23815.000	kSimplifiedVariant,kTraditionalVariant
U+9472	鑲	23719	U+9576	镶	1	23719.000	kSimplifiedVariant,kTraditionalVariant
U+8B28	謨	46663	U+8C1F	谟	2	23331.500	kSimplifiedVariant,kTraditionalVariant
U+7DE8	編	139474	U+7F16	编	6	23245.667	kSimplifiedVariant,kTraditionalVariant
U+8C4E	豎	23006	U+7AD6	竖	1	23006.000	kSimplifiedVariant,kTraditionalVariant
U+5331	匱	22422	U+532E	匮	1	22422.000	kSimplifiedVariant,kTraditionalVariant
U+9805	項	88857	U+9879	项	4	22214.250	kSimplifiedVariant,kTraditionalVariant
U+6BAF	殯	22132	U+6BA1	殡	1	22132.000	kSimplifiedVariant,kTraditionalVariant
U+7D50	結	374189	U+7ED3	结	17	22011.118	kSimplifiedVariant,kTraditionalVariant
U+8B00	謀	215845	U+8C0B	谋	10	21584.500	kSimplifiedVariant,kTraditionalVariant
U+9438	鐸	21523	U+94CE	铎	1	21523.000	kSimplifiedVariant,kTraditionalVariant
U+6EC5	滅	451624	U+706D	灭	21	21505.905	kSimplifiedVariant,kTraditionalVariant
U+61B2	憲	107036	U+5BAA	宪	5	21407.200	kSimplifiedVariant,kTraditionalVariant
U+9A5B	驛	63611	U+9A7F	驿	3	21203.667	kSimplifiedVariant,kTraditionalVariant
U+8139	脹	21103	U+80C0	胀	1	21103.000	kSimplifiedVariant,kTraditionalVariant
U+8AA6	誦	146345	U+8BF5	诵	7	20906.429	kSimplifiedVariant,kTraditionalVariant
U+81CD	臍	20822	U+8110	脐	1	20822.000	kSimplifiedVariant,kTraditionalVariant
U+8ABF	調	248284	U+8C03	调	12	20690.333	kSimplifiedVariant,kTraditionalVariant
U+7DDA	線	41269	U+7F10	缐	2	20634.500	kSimplifiedVariant,kTraditionalVariant
U+8A95	誕	41165	U+8BDE	诞	2	20582.500	kSimplifiedVariant,kTraditionalVariant
U+7F88	羈	20396	U+7F81	羁	1	20396.000	kSimplifiedVariant,kTraditionalVariant
U+58E9	壩	20364	U+575D	坝	1	20364.000	kSimplifiedVariant,kTraditionalVariant
U+7D17	紗	20347	U+7EB1	纱	1	20347.000	kSimplifiedVariant,kTraditionalVariant
U+99D2	駒	20343	U+9A79	驹	1	20343.000	kSimplifiedVariant,kTraditionalVariant
U+56F0	困	101169	U+774F	睏	5	20233.800	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+97DC	韜	20163	U+97EC	韬	1	20163.000	kSimplifiedVariant,kTraditionalVariant
U+8A08	計	342434	U+8BA1	计	17	20143.176	kSimplifiedVariant,kTraditionalVariant
U+9D6C	鵬	19870	U+9E4F	鹏	1	19870.000	kSimplifiedVariant,kTraditionalVariant
U+76E4	盤	118881	U+76D8	盘	6	19813.500	kSimplifiedVariant,kTraditionalVariant
U+8A13	訓	157844	U+8BAD	训	8	19730.500	kSimplifiedVariant,kTraditionalVariant
U+9396	鎖	19578	U+9501	锁	1	19578.000	kSimplifiedVariant,kTraditionalVariant
U+6493	撓	19541	U+6320	挠	1	19541.000	kSimplifiedVariant,kTraditionalVariant
U+9019	這	78150	U+8FD9	这	4	19537.500	kSemanticVariant,kSimplifiedVariant,kSpecializedSemanticVariant,kTraditionalVariant
U+5099	備	311880	U+5907	备	16	19492.500	kSimplifiedVariant,kTraditionalVariant
U+5695	嚕	19473	U+565C	噜	1	19473.000	kSimplifiedVariant,kTraditionalVariant
U+95B2	閲	38939	U+9605	阅	2	19469.500	kSimplifiedVariant,kTraditionalVariant
U+7DE9	緩	77802	U+7F13	缓	4	19450.500	kSimplifiedVariant,kTraditionalVariant
U+7FF9	翹	19448	U+7FD8	翘	1	19448.000	kSimplifiedVariant,kTraditionalVariant
U+9806	順	386691	U+987A	顺	20	19334.550	kSimplifiedVariant,kTraditionalVariant
U+9234	鈴	19283	U+94C3	铃	1	19283.000	kSimplifiedVariant,kTraditionalVariant
U+9326	錦	114908	U+9526	锦	6	19151.333	kSimplifiedVariant,kTraditionalVariant
U+8A72	該	95280	U+8BE5	该	5	19056.000	kSimplifiedVariant,kTraditionalVariant
U+7D44	組	19006	U+7EC4	组	1	19006.000	kSimplifiedVariant,kTraditionalVariant
U+99DF	駟	18995	U+9A77	驷	1	18995.000	kSimplifiedVariant,kTraditionalVariant
U+7AEA	竪	18934	U+7AD6	竖	1	18934.000	kSimplifiedVariant,kTraditionalVariant
U+9E7D	鹽	132027	U+76D0	盐	7	18861.000	kSimplifiedVariant,kTraditionalVariant
U+97D3	韓	243518	U+97E9	韩	13	18732.154	kSimplifiedVariant,kTraditionalVariant
U+9727	霧	55313	U+96FE	雾	3	18437.667	kSimplifiedVariant,kTraditionalVariant
U+9F9C	龜	110510	U+9F9F	龟	6	18418.333	kSimplifiedVariant,kTraditionalVariant
U+8EA1	躡	18412	U+8E51	蹑	1	18412.000	kSimplifiedVariant,kTraditionalVariant
U+9744	靄	18280	U+972D	霭	1	18280.000	kSimplifiedVariant,kTraditionalVariant
U+99B4	馴	18139	U+9A6F	驯	1	18139.000	kSimplifiedVariant,kTraditionalVariant
U+8A62	詢	36270	U+8BE2	询	2	18135.000	kSimplifiedVariant,kTraditionalVariant
U+8A25	訥	18074	U+8BB7	讷	1	18074.000	kSimplifiedVariant,kTraditionalVariant
U+95B1	閱	36139	U+9605	阅	2	18069.500	kSimplifiedVariant,kTraditionalVariant
U+7DE3	緣	469033	U+7F18	缘	26	18039.731	kSimplifiedVariant,kTraditionalVariant
U+8AB2	課	53912	U+8BFE	课	3	17970.667	kSimplifiedVariant,kTraditionalVariant
